provider_id,provider_name,state,specialty,total_claims,total_payment,avg_claim_amount,claim_count_rank,claims_count,claims_total_amount,claims_avg_amount,claim_amount_std,unique_procedures,unique_diagnoses,avg_procedures_per_claim,avg_diagnoses_per_claim,procedure_concentration,volume_percentile_in_specialty,cluster,cluster_risk_score,volume_risk_score,amount_risk_score,specialty_base_risk,specialty_concentration,specialty_risk_score,proc_concentration_percentile,diagnosis_concentration,diag_concentration_percentile,diversity_risk_score,composite_risk_score,risk_category,investigation_priority
P000468,Healthcare Provider 468,FL,Cardiology,111,36920.31735760297,207.5572973431397,116,5,870.44,174.09,107.81,4,2,0.8,0.4,0.036036036036036036,0.523,1,53.64814949992073,70.5,4.1,65.0,0.31386861313868614,58.879562043795616,62.689585439838226,0.018018018018018018,11.375126390293225,57.836198179979775,39.2,Medium,Medium
P000469,Healthcare Provider 469,MD,Orthopedics,104,58278.967580335186,391.2730997908499,605,3,724.59,241.53,234.32,3,3,1.0,1.0,0.028846153846153848,0.228,1,53.64814949992073,48.1,35.2,50.0,0.23376623376623376,46.493506493506494,38.4732052578362,0.028846153846153848,48.23053589484327,57.62386248736097,44.9,Medium,Medium
P000470,Healthcare Provider 470,NY,Orthopedics,100,15131.078911339657,383.96610628200386,42,5,1936.77,387.35,422.17,4,3,0.8,0.6,0.04,0.564,0,57.18574702902349,35.8,33.9,50.0,0.2922077922077922,45.616883116883116,74.46916076845298,0.03,53.43781597573306,33.943377148634994,26.2,Low,Low
P000471,Healthcare Provider 471,CA,Internal Medicine,91,71851.21805352905,657.1019442403799,796,3,729.13,243.04,214.53,2,2,0.667,0.667,0.02197802197802198,0.204,1,53.64814949992073,9.1,64.0,70.0,0.20408163265306123,65.71428571428572,23.50859453993933,0.02197802197802198,27.24974721941355,74.99494438827098,59.7,Medium,Medium
P000472,Healthcare Provider 472,NY,Cardiology,94,35659.95779442347,248.12280396878936,379,5,743.31,148.66,88.52,4,3,0.8,0.6,0.0425531914893617,0.523,1,53.64814949992073,15.8,8.1,65.0,0.24675324675324675,60.18831168831169,80.99089989888778,0.031914893617021274,63.397371081900914,26.046511627906966,2.8,Low,Low
P000473,Healthcare Provider 473,MD,Internal Medicine,108,10983.380875812516,659.2875230359697,722,6,1024.91,170.82,253.49,3,4,0.5,0.667,0.027777777777777776,0.696,0,57.18574702902349,59.4,64.5,70.0,0.2857142857142857,64.0,33.67037411526795,0.037037037037037035,77.45197168857432,48.8169868554095,79.8,High,High
P000474,Healthcare Provider 474,TX,Internal Medicine,105,89449.45554895466,384.16978140556114,206,4,377.96,94.49,32.18,3,3,0.75,0.75,0.02857142857142857,0.345,1,53.64814949992073,51.4,34.1,70.0,0.32592592592592595,63.15555555555556,36.95652173913043,0.02857142857142857,46.562184024266934,59.20121334681497,56.3,Medium,Medium
P000475,Healthcare Provider 475,TX,Cardiology,116,7032.715464308496,231.83575411419477,466,11,2340.91,212.81,202.38,5,4,0.455,0.364,0.04310344827586207,0.99,0,57.18574702902349,84.7,6.8,65.0,0.23703703703703705,60.37777777777778,82.35591506572295,0.034482758620689655,69.9191102123357,22.618806875631947,44.3,Medium,Medium
P000476,Healthcare Provider 476,NY,Cardiology,102,15112.8336147401,209.6859308714348,732,9,1657.86,184.21,134.79,4,3,0.444,0.333,0.0392156862745098,0.951,0,57.18574702902349,42.4,4.4,65.0,0.24675324675324675,60.18831168831169,71.840242669363,0.029411764705882353,50.606673407482305,36.653185035389285,12.3,Low,Low
P000477,Healthcare Provider 477,DC,Family Practice,98,17920.224177945576,1061.2410073544415,280,3,1132.0,377.33,374.75,3,3,1.0,1.0,0.030612244897959183,0.187,1,53.64814949992073,28.3,100.0,50.0,0.25396825396825395,46.19047619047619,47.118301314459046,0.030612244897959183,57.0273003033367,48.918099089989894,78.0,High,High
P000478,Healthcare Provider 478,FL,Cardiology,113,40345.03835744798,372.42735124436535,648,1,190.87,190.87,0.0,1,1,1.0,1.0,0.008849557522123894,0.021,1,53.64814949992073,76.8,30.9,65.0,0.31386861313868614,58.879562043795616,0.9605662285136503,0.008849557522123894,1.2133468149646107,98.93832153690596,77.1,High,High
P000479,Healthcare Provider 479,FL,Orthopedics,86,67200.32060322161,644.3564445830623,618,2,299.93,149.97,175.11,2,2,1.0,1.0,0.023255813953488372,0.085,1,53.64814949992073,4.4,62.2,50.0,0.25547445255474455,46.167883211678834,25.278058645096056,0.023255813953488372,30.586450960566232,72.59858442871587,42.3,Medium,Medium
P000480,Healthcare Provider 480,NY,Internal Medicine,117,63119.91171935401,171.73288967353105,118,4,695.83,173.96,174.23,2,3,0.5,0.75,0.017094017094017096,0.345,1,53.64814949992073,96.3,1.8,70.0,0.2532467532467532,64.68181818181819,8.59453993933266,0.02564102564102564,35.28816986855409,80.72800808897877,67.2,High,High
P000481,Healthcare Provider 481,VA,Internal Medicine,112,27549.738413805822,1508.4643777706108,237,5,1413.77,282.75,233.25,3,3,0.6,0.6,0.026785714285714284,0.52,0,57.18574702902349,73.7,100.0,70.0,0.27205882352941174,64.28676470588236,30.687563195146613,0.026785714285714284,38.52376137512639,66.17795753286148,99.0,Critical,Critical
P000482,Healthcare Provider 482,VA,Orthopedics,116,16642.765484302254,630.5688283664427,309,7,1980.86,282.98,168.64,5,3,0.714,0.429,0.04310344827586207,0.819,0,57.18574702902349,84.7,60.1,50.0,0.25,46.25,82.35591506572295,0.02586206896551724,35.642062689585444,36.32962588473205,80.3,Critical,Critical
P000483,Healthcare Provider 483,FL,Cardiology,110,3547.561547311067,355.0575513881909,456,2,180.62,90.31,15.53,2,2,1.0,1.0,0.01818181818181818,0.086,1,53.64814949992073,66.9,27.4,65.0,0.31386861313868614,58.879562043795616,10.819009100101113,0.01818181818181818,11.779575328614762,88.79676440849343,68.4,High,High
P000484,Healthcare Provider 484,FL,Orthopedics,94,5918.593679652108,346.1655300040392,900,9,1602.46,178.05,94.6,4,4,0.444,0.444,0.0425531914893617,0.94,0,57.18574702902349,15.8,26.0,50.0,0.25547445255474455,46.167883211678834,80.99089989888778,0.0425531914893617,93.68048533872599,13.93326592517694,5.1,Low,Low
P000485,Healthcare Provider 485,TX,Orthopedics,93,128882.38062124862,582.4824546137776,475,3,435.71,145.24,78.58,3,2,1.0,0.667,0.03225806451612903,0.228,1,53.64814949992073,13.1,56.8,50.0,0.22962962962962963,46.55555555555556,54.60060667340748,0.021505376344086023,25.83417593528817,56.90596562184024,37.7,Medium,Medium
P000486,Healthcare Provider 486,DC,Family Practice,86,3511.95454708563,565.9981690831482,100,1,54.4,54.4,0.0,1,1,1.0,1.0,0.011627906976744186,0.023,1,53.64814949992073,4.4,55.8,50.0,0.25396825396825395,46.19047619047619,6.572295247724974,0.011627906976744186,7.785642062689585,92.94236602628918,44.8,Medium,Medium
P000487,Healthcare Provider 487,MD,Orthopedics,101,10051.823670311564,441.9800035418336,261,5,1062.17,212.43,206.72,3,3,0.6,0.6,0.0297029702970297,0.564,0,57.18574702902349,39.7,43.4,50.0,0.23376623376623376,46.493506493506494,42.113245702730026,0.0297029702970297,51.820020222446914,54.00404448938322,49.6,Medium,Medium
P000488,Healthcare Provider 488,VA,Internal Medicine,92,69189.6304957516,405.6291745690762,993,5,555.29,111.06,69.3,4,3,0.8,0.6,0.043478260869565216,0.52,1,53.64814949992073,10.6,37.2,70.0,0.27205882352941174,64.28676470588236,82.81092012133469,0.03260869565217391,65.92517694641052,23.94337714863498,13.0,Low,Low
P000489,Healthcare Provider 489,FL,Orthopedics,99,27165.778022493305,534.073538493297,305,7,1113.36,159.05,130.38,4,4,0.571,0.571,0.04040404040404041,0.819,0,57.18574702902349,31.8,53.5,50.0,0.25547445255474455,46.167883211678834,75.53083923154702,0.04040404040404041,88.57431749241658,19.251769464105152,38.6,Medium,Medium
P000490,Healthcare Provider 490,TX,Internal Medicine,103,55717.2499020666,168.87321452438508,354,4,1131.5,282.88,128.27,2,2,0.5,0.5,0.019417475728155338,0.345,1,53.64814949992073,45.2,1.5,70.0,0.32592592592592595,63.15555555555556,14.661274014155712,0.019417475728155338,15.419615773508594,85.03538928210314,27.8,Low,Low
P000491,Healthcare Provider 491,CA,Internal Medicine,94,37904.62257346528,335.07776650063,286,5,759.42,151.88,46.5,3,2,0.6,0.4,0.031914893617021274,0.52,0,57.18574702902349,15.8,23.8,70.0,0.20408163265306123,65.71428571428572,53.28614762386249,0.02127659574468085,24.67138523761375,58.15975733063701,21.3,Low,Low
P000492,Healthcare Provider 492,TX,Internal Medicine,112,95758.29521225108,177.07406136578743,328,5,779.05,155.81,60.67,3,3,0.6,0.6,0.026785714285714284,0.52,0,57.18574702902349,73.7,2.2,70.0,0.32592592592592595,63.15555555555556,30.687563195146613,0.026785714285714284,38.52376137512639,66.17795753286148,50.7,Medium,Medium
P000493,Healthcare Provider 493,VA,Cardiology,103,29596.97048412472,545.8237777911595,103,8,1377.51,172.19,106.34,5,4,0.625,0.5,0.04854368932038835,0.895,0,57.18574702902349,45.2,54.5,65.0,0.25,60.125,91.91102123356926,0.038834951456310676,83.417593528817,11.486349848331642,55.1,Medium,Medium
P000494,Healthcare Provider 494,VA,Family Practice,90,42763.821375919935,287.7502782202425,63,3,407.87,135.96,115.99,3,2,1.0,0.667,0.03333333333333333,0.187,1,53.64814949992073,8.0,13.8,50.0,0.22794117647058823,46.580882352941174,57.633973710819006,0.022222222222222223,27.906976744186046,54.25682507583418,3.2,Low,Low
P000495,Healthcare Provider 495,TX,Internal Medicine,92,10675.999545386523,183.86668568020457,687,1,174.29,174.29,0.0,1,1,1.0,1.0,0.010869565217391304,0.025,1,53.64814949992073,10.6,2.8,70.0,0.32592592592592595,63.15555555555556,5.712841253791709,0.010869565217391304,6.825075834175935,93.8422649140546,8.6,Low,Low
P000496,Healthcare Provider 496,MD,Internal Medicine,101,39590.04495359795,271.2678578259101,282,10,2800.0,280.0,276.34,5,4,0.5,0.4,0.04950495049504951,0.98,0,57.18574702902349,39.7,10.8,70.0,0.2857142857142857,64.0,94.03437815975732,0.039603960396039604,85.8948432760364,9.221435793731047,9.2,Low,Low
P000497,Healthcare Provider 497,NY,Cardiology,111,14822.089814173223,434.7095473071143,441,3,480.48,160.16,33.98,2,3,0.667,1.0,0.018018018018018018,0.213,1,53.64814949992073,70.5,42.3,65.0,0.24675324675324675,60.18831168831169,10.414560161779574,0.02702702702702703,39.383215369059656,77.9979777553084,76.4,High,High
P000498,Healthcare Provider 498,VA,Internal Medicine,86,14001.141374430234,364.0844363468193,293,5,764.76,152.95,57.87,4,4,0.8,0.8,0.046511627906976744,0.52,1,53.64814949992073,4.4,29.4,70.0,0.27205882352941174,64.28676470588236,88.82709807886754,0.046511627906976744,98.53387259858442,7.290192113245695,4.3,Low,Low
P000499,Healthcare Provider 499,TX,Orthopedics,116,53891.25585208197,224.3981031178076,738,9,1769.91,196.66,207.25,4,3,0.444,0.333,0.034482758620689655,0.94,0,57.18574702902349,84.7,5.7,50.0,0.22962962962962963,46.55555555555556,59.70677451971689,0.02586206896551724,35.642062689585444,49.91911021233569,45.8,Medium,Medium
P000500,Healthcare Provider 500,FL,Orthopedics,102,54264.38383415016,172.01225067550862,7,5,771.24,154.25,73.16,4,2,0.8,0.4,0.0392156862745098,0.564,1,53.64814949992073,42.4,1.8,50.0,0.25547445255474455,46.167883211678834,71.840242669363,0.0196078431372549,16.329625884732053,50.364004044489384,7.3,Low,Low
P000501,Healthcare Provider 501,TX,Family Practice,98,119186.18815848196,418.6211747900461,639,3,652.3,217.43,165.67,2,2,0.667,0.667,0.02040816326530612,0.187,1,53.64814949992073,28.3,39.2,50.0,0.2074074074074074,46.88888888888889,18.857431749241655,0.02040816326530612,20.879676440849344,80.33367037411527,42.1,Medium,Medium
P000502,Healthcare Provider 502,DC,Internal Medicine,98,111665.51241305911,301.7551559398197,936,4,288.38,72.09,49.75,3,2,0.75,0.5,0.030612244897959183,0.345,1,53.64814949992073,28.3,17.0,70.0,0.23015873015873015,65.16666666666667,47.118301314459046,0.02040816326530612,20.879676440849344,63.377148634984835,22.1,Low,Low
P000503,Healthcare Provider 503,NY,Cardiology,103,55122.604794143655,354.5890967239525,92,4,462.2,115.55,31.18,3,2,0.75,0.5,0.02912621359223301,0.377,1,53.64814949992073,45.2,27.3,65.0,0.24675324675324675,60.18831168831169,39.68655207280081,0.019417475728155338,15.419615773508594,70.02022244691608,48.1,Medium,Medium
P000504,Healthcare Provider 504,CA,Orthopedics,98,3942.437200126299,372.4703384235124,935,6,1219.71,203.29,255.2,2,3,0.333,0.5,0.02040816326530612,0.707,0,57.18574702902349,28.3,31.0,50.0,0.3469387755102041,44.795918367346935,18.857431749241655,0.030612244897959183,57.0273003033367,65.87462082912032,30.3,Medium,Medium
P000505,Healthcare Provider 505,MD,Cardiology,104,136992.43481398618,500.2124176912339,190,7,1584.64,226.38,158.49,4,3,0.571,0.429,0.038461538461538464,0.807,0,57.18574702902349,48.1,50.4,65.0,0.2597402597402597,59.935064935064936,69.81799797775531,0.028846153846153848,48.23053589484327,38.8169868554095,63.0,High,High
P000506,Healthcare Provider 506,CA,Cardiology,106,55158.58454411455,616.1394087811123,871,3,558.61,186.2,26.37,2,2,0.667,0.667,0.018867924528301886,0.213,1,53.64814949992073,54.7,58.9,65.0,0.2108843537414966,60.88775510204082,12.841253791708795,0.018867924528301886,13.549039433771487,86.87563195146613,79.6,High,High
P000507,Healthcare Provider 507,NY,Orthopedics,100,10240.85007120111,434.0911783848276,476,6,975.49,162.58,113.44,4,4,0.667,0.667,0.04,0.707,0,57.18574702902349,35.8,42.2,50.0,0.2922077922077922,45.616883116883116,74.46916076845298,0.04,87.41152679474217,20.353892821031337,29.2,Low,Low
P000508,Healthcare Provider 508,NY,Cardiology,97,45656.86031992147,343.6998423326071,511,4,1451.93,362.98,212.66,3,3,0.75,0.75,0.030927835051546393,0.377,1,53.64814949992073,24.8,25.6,65.0,0.24675324675324675,60.18831168831169,48.7360970677452,0.030927835051546393,58.84732052578362,47.21941354903943,19.1,Low,Low
P000509,Healthcare Provider 509,NY,Orthopedics,104,7806.673775058904,408.4550081423594,462,4,881.66,220.41,102.8,2,3,0.5,0.75,0.019230769230769232,0.403,1,53.64814949992073,48.1,37.8,50.0,0.2922077922077922,45.616883116883116,14.155712841253793,0.028846153846153848,48.23053589484327,72.21435793731041,52.7,Medium,Medium
P000510,Healthcare Provider 510,CA,Cardiology,103,40889.56275538839,340.48855625311063,53,8,2001.03,250.13,172.38,4,4,0.5,0.5,0.038834951456310676,0.895,0,57.18574702902349,45.2,24.5,65.0,0.2108843537414966,60.88775510204082,70.77856420626895,0.038834951456310676,83.417593528817,24.165824064711828,30.2,Medium,Medium
P000511,Healthcare Provider 511,FL,Orthopedics,100,5906.034825552398,177.45611220920043,754,4,481.99,120.5,60.83,3,2,0.75,0.5,0.03,0.403,1,53.64814949992073,35.8,2.3,50.0,0.25547445255474455,46.167883211678834,43.78159757330637,0.02,18.149646107178967,66.47118301314458,7.8,Low,Low
P000512,Healthcare Provider 512,NY,Internal Medicine,82,9816.123729718593,696.4340392975,486,5,407.08,81.42,44.24,3,3,0.6,0.6,0.036585365853658534,0.52,1,53.64814949992073,2.2,69.1,70.0,0.2532467532467532,64.68181818181819,63.75126390293225,0.036585365853658534,75.48028311425684,31.557128412537907,42.2,Medium,Medium
P000513,Healthcare Provider 513,TX,Family Practice,96,44798.463870062245,633.7911167132664,644,4,1003.57,250.89,148.83,3,3,0.75,0.75,0.03125,0.324,1,53.64814949992073,21.5,60.6,50.0,0.2074074074074074,46.88888888888889,50.353892821031344,0.03125,60.46511627906976,45.601617795753285,44.6,Medium,Medium
P000514,Healthcare Provider 514,CA,Orthopedics,76,64401.1483202267,1090.2551133579982,490,5,898.54,179.71,56.57,5,3,1.0,0.6,0.06578947368421052,0.564,1,53.64814949992073,0.4,100.0,50.0,0.3469387755102041,44.795918367346935,100.0,0.039473684210526314,85.18705763397371,5.925176946410517,50.5,Medium,Medium
P000515,Healthcare Provider 515,NY,Orthopedics,95,30498.62438459093,1261.7433480947916,978,8,1389.86,173.73,73.65,4,3,0.5,0.375,0.042105263157894736,0.894,0,57.18574702902349,18.6,100.0,50.0,0.2922077922077922,45.616883116883116,80.0303336703741,0.031578947368421054,62.032355915065715,27.168857431749245,71.2,High,High
P000516,Healthcare Provider 516,TX,Family Practice,90,16544.87000572296,224.07704281822257,364,10,2146.84,214.68,139.98,5,4,0.5,0.4,0.05555555555555555,0.959,0,57.18574702902349,8.0,5.6,50.0,0.2074074074074074,46.88888888888889,98.58442871587462,0.044444444444444446,96.7644084934277,2.14357937310416,0.2,Low,Low
P000517,Healthcare Provider 517,FL,Orthopedics,93,2657.480320665919,341.14241855398694,112,3,1169.38,389.79,294.09,2,3,0.667,1.0,0.021505376344086023,0.228,1,53.64814949992073,13.1,24.8,50.0,0.25547445255474455,46.167883211678834,22.49747219413549,0.03225806451612903,64.76238624873609,60.59656218402427,8.6,Low,Low
P000518,Healthcare Provider 518,DC,Orthopedics,100,17871.79231140356,1416.2528128068002,409,4,680.55,170.14,124.55,3,2,0.75,0.5,0.03,0.403,1,53.64814949992073,35.8,100.0,50.0,0.21428571428571427,46.785714285714285,43.78159757330637,0.02,18.149646107178967,66.47118301314458,87.0,Critical,Critical
P000519,Healthcare Provider 519,FL,Cardiology,73,37552.11861695611,395.33151532575187,7,7,831.92,118.85,102.89,4,2,0.571,0.286,0.0547945205479452,0.807,0,57.18574702902349,0.1,36.0,65.0,0.31386861313868614,58.879562043795616,98.12942366026289,0.0273972602739726,40.74823053589484,24.82305358948433,7.9,Low,Low
P000520,Healthcare Provider 520,NY,Family Practice,95,16046.321208043466,455.82339884826354,742,6,2310.26,385.04,389.47,4,3,0.667,0.5,0.042105263157894736,0.621,0,57.18574702902349,18.6,45.2,50.0,0.2077922077922078,46.883116883116884,80.0303336703741,0.031578947368421054,62.032355915065715,27.168857431749245,21.1,Low,Low
P000521,Healthcare Provider 521,CA,Internal Medicine,102,21534.725676370326,188.56353846056325,668,3,338.84,112.95,70.68,2,2,0.667,0.667,0.0196078431372549,0.204,1,53.64814949992073,42.4,2.9,70.0,0.20408163265306123,65.71428571428572,15.11627906976744,0.0196078431372549,16.329625884732053,84.39838220424672,28.2,Low,Low
P000522,Healthcare Provider 522,VA,Orthopedics,94,18294.99002243612,434.91226269364694,197,3,325.83,108.61,46.28,3,2,1.0,0.667,0.031914893617021274,0.228,1,53.64814949992073,15.8,42.5,50.0,0.25,46.25,53.28614762386249,0.02127659574468085,24.67138523761375,58.15975733063701,24.6,Low,Low
P000523,Healthcare Provider 523,NY,Family Practice,97,15967.230099522105,1059.9427618352738,835,8,1472.81,184.1,176.36,3,3,0.375,0.375,0.030927835051546393,0.861,0,57.18574702902349,24.8,100.0,50.0,0.2077922077922078,46.883116883116884,48.7360970677452,0.030927835051546393,58.84732052578362,47.21941354903943,78.3,High,High
P000524,Healthcare Provider 524,VA,Cardiology,103,23762.818494798234,767.63388331664,876,5,1950.83,390.17,317.62,3,4,0.6,0.8,0.02912621359223301,0.523,0,57.18574702902349,45.2,76.0,65.0,0.25,60.125,39.68655207280081,0.038834951456310676,83.417593528817,42.821031344792715,77.8,High,High
P000525,Healthcare Provider 525,TX,Internal Medicine,95,16769.305116414907,297.379080196652,735,10,1524.58,152.46,89.71,5,4,0.5,0.4,0.05263157894736842,0.98,0,57.18574702902349,18.6,15.5,70.0,0.32592592592592595,63.15555555555556,96.8655207280081,0.042105263157894736,92.92214357937311,4.7118301314459075,4.2,Low,Low
P000526,Healthcare Provider 526,DC,Family Practice,113,93273.33557308491,330.90847174016903,367,4,950.43,237.61,131.64,2,2,0.5,0.5,0.017699115044247787,0.324,1,53.64814949992073,76.8,22.7,50.0,0.25396825396825395,46.19047619047619,9.403437815975733,0.017699115044247787,10.56622851365015,90.1314459049545,65.4,High,High
P000527,Healthcare Provider 527,MD,Internal Medicine,87,2424.986294532089,229.1896561881109,250,1,130.95,130.95,0.0,1,1,1.0,1.0,0.011494252873563218,0.025,1,53.64814949992073,5.2,6.5,70.0,0.2857142857142857,64.0,6.370070778564206,0.011494252873563218,7.633973710819008,93.12436804853387,8.5,Low,Low
P000528,Healthcare Provider 528,FL,Internal Medicine,97,12761.108345113762,263.59621136948164,916,4,692.61,173.15,143.68,2,3,0.5,0.75,0.020618556701030927,0.345,1,53.64814949992073,24.8,9.7,70.0,0.23357664233576642,65.0948905109489,19.8685540950455,0.030927835051546393,58.84732052578362,64.53993933265926,13.8,Low,Low
P000529,Healthcare Provider 529,DC,Internal Medicine,97,9225.65783582464,155.2278497019382,595,2,367.92,183.96,119.39,2,2,1.0,1.0,0.020618556701030927,0.098,1,53.64814949992073,24.8,1.0,70.0,0.23015873015873015,65.16666666666667,19.8685540950455,0.020618556701030927,21.840242669362993,79.3427704752275,10.8,Low,Low
P000530,Healthcare Provider 530,NY,Orthopedics,106,27422.26627214335,386.6771714746528,240,3,545.55,181.85,12.77,3,3,1.0,1.0,0.02830188679245283,0.228,1,53.64814949992073,54.7,34.5,50.0,0.2922077922077922,45.616883116883116,35.43983822042467,0.02830188679245283,44.94438827098079,60.75834175935289,50.9,Medium,Medium
P000531,Healthcare Provider 531,VA,Orthopedics,94,23792.954487167994,858.387251694723,380,6,806.94,134.49,74.31,3,2,0.5,0.333,0.031914893617021274,0.707,0,57.18574702902349,15.8,97.2,50.0,0.25,46.25,53.28614762386249,0.02127659574468085,24.67138523761375,58.15975733063701,76.1,High,High
P000532,Healthcare Provider 532,FL,Cardiology,78,111546.08485208813,481.89004327810466,907,5,1408.11,281.62,187.28,4,3,0.8,0.6,0.05128205128205128,0.523,0,57.18574702902349,0.5,48.3,65.0,0.31386861313868614,58.879562043795616,95.55106167846309,0.038461538461538464,82.20424671385238,9.787664307381192,11.4,Low,Low
P000533,Healthcare Provider 533,VA,Cardiology,80,154994.05623540905,798.807104112425,872,2,325.03,162.51,178.97,2,2,1.0,1.0,0.025,0.086,1,53.64814949992073,0.9,93.5,65.0,0.25,60.125,27.148634984833166,0.025,33.77148634984833,70.20222446916077,71.9,High,High
P000534,Healthcare Provider 534,CA,Family Practice,106,10167.143194605746,689.9538425253876,835,2,223.94,111.97,13.79,2,1,1.0,0.5,0.018867924528301886,0.08,1,53.64814949992073,54.7,68.4,50.0,0.23809523809523808,46.42857142857143,12.841253791708795,0.009433962264150943,2.62891809908999,91.24368048533873,81.6,Critical,Critical
P000535,Healthcare Provider 535,VA,Cardiology,97,22037.483214648742,306.922709472323,471,3,621.17,207.06,184.64,2,3,0.667,1.0,0.020618556701030927,0.213,1,53.64814949992073,24.8,18.6,65.0,0.25,60.125,19.8685540950455,0.030927835051546393,58.84732052578362,64.53993933265926,18.8,Low,Low
P000536,Healthcare Provider 536,CA,Internal Medicine,96,26803.94660196321,275.9574450689701,775,8,2042.5,255.31,264.85,5,3,0.625,0.375,0.052083333333333336,0.906,0,57.18574702902349,21.5,11.9,70.0,0.20408163265306123,65.71428571428572,96.2082912032356,0.03125,60.46511627906976,18.088978766430728,6.1,Low,Low
P000537,Healthcare Provider 537,TX,Internal Medicine,98,9918.790343486216,281.29606353741457,919,4,814.53,203.63,214.3,3,2,0.75,0.5,0.030612244897959183,0.345,1,53.64814949992073,28.3,12.8,70.0,0.32592592592592595,63.15555555555556,47.118301314459046,0.02040816326530612,20.879676440849344,63.377148634984835,17.3,Low,Low
P000538,Healthcare Provider 538,FL,Orthopedics,82,41290.2649652828,170.96673848154845,701,4,654.37,163.59,88.7,4,3,1.0,0.75,0.04878048780487805,0.403,1,53.64814949992073,2.2,1.7,50.0,0.25547445255474455,46.167883211678834,92.51769464105156,0.036585365853658534,75.48028311425684,14.297269969666331,0.1,Low,Low
P000539,Healthcare Provider 539,FL,Internal Medicine,96,17335.169417792527,410.0032622597463,455,4,532.89,133.22,146.24,2,3,0.5,0.75,0.020833333333333332,0.345,1,53.64814949992073,21.5,38.2,70.0,0.23357664233576642,65.0948905109489,20.525783619817997,0.03125,60.46511627906976,63.4984833164813,40.1,Medium,Medium
P000540,Healthcare Provider 540,MD,Family Practice,105,7573.15585610359,94.4214056026032,366,3,329.25,109.75,51.34,2,3,0.667,1.0,0.01904761904761905,0.187,1,53.64814949992073,51.4,0.0,50.0,0.22077922077922077,46.68831168831169,13.498483316481295,0.02857142857142857,46.562184024266934,73.27603640040445,17.0,Low,Low
P000541,Healthcare Provider 541,NY,Internal Medicine,96,16654.43282539263,542.2394831286473,290,6,1491.99,248.66,198.42,5,4,0.833,0.667,0.052083333333333336,0.696,0,57.18574702902349,21.5,54.1,70.0,0.2532467532467532,64.68181818181819,96.2082912032356,0.041666666666666664,91.86046511627907,5.53083923154702,36.1,Medium,Medium
P000542,Healthcare Provider 542,CA,Internal Medicine,116,8121.948985984667,418.19192081574465,874,3,239.19,79.73,30.0,3,2,1.0,0.667,0.02586206896551724,0.204,1,53.64814949992073,84.7,39.1,70.0,0.20408163265306123,65.71428571428572,28.15975733063701,0.017241379310344827,9.201213346814964,79.42366026289181,82.7,Critical,Critical
P000543,Healthcare Provider 543,MD,Family Practice,113,62109.04002693027,510.6681331068288,403,3,424.97,141.66,80.52,3,3,1.0,1.0,0.02654867256637168,0.187,1,53.64814949992073,76.8,51.1,50.0,0.22077922077922077,46.68831168831169,30.030333670374116,0.02654867256637168,37.360970677451974,67.03741152679474,77.2,High,High
P000544,Healthcare Provider 544,VA,Cardiology,81,147496.4305950589,684.3764566726603,58,1,97.67,97.67,0.0,1,1,1.0,1.0,0.012345679012345678,0.021,1,53.64814949992073,1.4,67.9,65.0,0.25,60.125,7.17896865520728,0.012345679012345678,8.240647118301315,92.3963599595551,61.2,High,High
P000545,Healthcare Provider 545,VA,Cardiology,88,28136.399526741523,445.5891299684956,521,5,844.48,168.9,83.88,4,3,0.8,0.6,0.045454545454545456,0.523,1,53.64814949992073,6.1,43.8,65.0,0.25,60.125,86.80485338725987,0.03409090909090909,69.11021233569262,20.273003033367033,12.0,Low,Low
P000546,Healthcare Provider 546,MD,Family Practice,98,24619.07352534367,912.1330511272088,304,8,1559.6,194.95,174.86,5,4,0.625,0.5,0.05102040816326531,0.861,0,57.18574702902349,28.3,100.0,50.0,0.22077922077922077,46.68831168831169,95.39939332659252,0.04081632653061224,89.58543983822042,6.926188068756318,71.5,High,High
P000547,Healthcare Provider 547,FL,Orthopedics,100,25653.48648939062,550.5803509604516,115,6,1114.47,185.74,106.53,3,3,0.5,0.5,0.03,0.707,0,57.18574702902349,35.8,54.8,50.0,0.25547445255474455,46.167883211678834,43.78159757330637,0.03,53.43781597573306,52.355915065722954,55.8,Medium,Medium
P000548,Healthcare Provider 548,VA,Internal Medicine,76,71842.68154717216,276.2860042847594,210,5,960.33,192.07,149.37,4,3,0.8,0.6,0.05263157894736842,0.52,1,53.64814949992073,0.4,12.0,70.0,0.27205882352941174,64.28676470588236,96.8655207280081,0.039473684210526314,85.18705763397371,7.805864509605669,0.6,Low,Low
P000549,Healthcare Provider 549,TX,Family Practice,102,70312.08742266959,358.2189812703186,41,8,1914.83,239.35,101.38,5,4,0.625,0.5,0.049019607843137254,0.861,0,57.18574702902349,42.4,28.5,50.0,0.2074074074074074,46.88888888888889,93.12436804853387,0.0392156862745098,84.5298281092012,10.313447927199206,17.6,Low,Low
P000550,Healthcare Provider 550,TX,Internal Medicine,107,19620.81813833937,130.2368201472594,816,7,2481.98,354.57,305.21,5,4,0.714,0.571,0.04672897196261682,0.829,0,57.18574702902349,57.2,0.5,70.0,0.32592592592592595,63.15555555555556,89.33265925176947,0.037383177570093455,78.36198179979777,15.055611729019205,13.9,Low,Low
